id,matrix,size_dist,lognorm_sigma,max_load_spec,max_load,top10pct_load,oversub,was__ns3__pmn_m,p99__ns3__pmn_m,was__ns3__pmn_mc,p99__ns3__pmn_mc,was__ns3__ns3_path,p99__ns3__ns3_path,was__ns3__pmn_m_path,p99__ns3__pmn_m_path
111,Matrix B,WebServer,1.0,0.4433183807243915,0.45190942622951863,0.36323531345144666,4-to-1,0.2916782158682725,-0.1377160665117903,0.3061376201402694,-0.023818590740037237,0.060617634920663646,-0.020252912140504186,0.10860237665522116,-0.35572987307078424
112,Matrix C,Hadoop,1.0,0.737859350819907,0.7898619482845691,0.3670064055330296,4-to-1,1.084132807637892,0.1403247757537887,1.010184254822723,0.206766937086595,1.1338826089688778,-0.21807370904111803,0.7351716305928298,-0.04786509352471144
113,Matrix B,CacheFollower,2.0,0.6796948012432781,0.6830268433399748,0.5536654135413717,4-to-1,,,,,,,,
114,Matrix A,CacheFollower,1.0,0.3101633401350973,0.3114086615484181,0.2878378942912403,2-to-1,0.14125715878439152,0.059989938346130235,0.07371991983975734,-0.01032508923406004,0.059952904565705664,-0.005816979391902229,0.06050110011743529,0.00754316060050781
115,Matrix A,WebServer,1.0,0.6349799138648079,0.6564652418130753,0.4152425109157999,4-to-1,0.19574466057729026,0.05678274315127859,0.20286889207681477,-0.21357024276299774,0.052575444893043194,-0.01688007223919673,0.11433785958319845,0.07580061711673072
116,Matrix C,WebServer,1.0,0.6780269746651542,0.7220187200517235,0.33821257102438734,4-to-1,0.8430249408249713,0.1922200029853971,0.523852357805156,0.026589294203375552,0.43141854454281875,-0.14081306853181078,0.2620568764866002,-0.008588045269822351
117,Matrix A,Hadoop,1.0,0.582595013654567,0.5996860581015456,0.37979445242325155,4-to-1,0.148882068427766,0.037110625601132395,0.18091132789355344,-0.33037824195060705,0.04182698815289321,-0.08521561969873975,0.10349750782941165,-0.003649866940755944
118,Matrix A,WebServer,1.0,0.7472724190064007,0.7726088786129276,0.4887083586507414,4-to-1,0.25564346742207295,0.06338236059246045,0.26089339979609727,-0.2018338304373089,0.07627150279886222,-0.008618889651888367,0.11132169371182417,0.039359961194454306
119,Matrix C,Hadoop,2.0,0.49326275395570457,0.5293034919365743,0.2090041133458209,1-to-1,0.5531615375853978,0.11478659869347808,0.603052074897772,0.13835892001225672,0.1565198980579633,-0.03670904338208893,0.0871021110879256,0.030536252018885185
120,Matrix B,WebServer,1.0,0.461828272407843,0.47083084528554814,0.3784439529811782,4-to-1,,,,,,,,
121,Matrix A,WebServer,2.0,0.49493995903119375,0.5446199512815049,0.4607733863666459,2-to-1,0.3169029166086617,0.12408357756219901,0.37527386778685845,0.17453158138485664,0.10446512129259033,-0.02100699401322577,0.10259047093245702,0.019330921194821365
122,Matrix A,CacheFollower,2.0,0.6731542124437904,0.6750626233861919,0.5903529125758693,1-to-1,1.0057405145684386,0.23807311386298777,1.0134767659154895,0.2369022846073286,0.46219763238022876,-0.08603394409867787,0.19024476956476882,0.06293790563436022
123,Matrix A,CacheFollower,1.0,0.6950740059962296,0.6978578839416816,0.6450364699296945,2-to-1,0.8363803943798114,0.18381733427202,0.279212724022644,0.09044763833491692,0.5105255366496584,-0.13987770693802776,0.10586862161822228,0.03621429064237024
124,Matrix C,CacheFollower,1.0,0.3308091745833327,0.33766609107490536,0.13796393012795685,1-to-1,0.05067970730333906,0.007929718515587783,0.6284668785997397,0.2603788301440142,0.15069609844090276,-0.02933326418658939,0.07006571968289217,-0.013366344982605059
125,Matrix A,Hadoop,2.0,0.30602592697297515,0.32598106875171556,0.28404606070928745,2-to-1,0.13238034015048192,-0.005449197497039579,0.11172555995006611,0.01778608338682862,0.03101183390179957,-0.06779146121669982,0.09046690841977839,-0.013408535904607817
126,Matrix C,Hadoop,2.0,0.4185834677713861,0.44918796489361495,0.20871183092882975,4-to-1,0.37280831821099075,0.07292033224690525,0.3641071126620744,0.04871411448744995,0.12173105909593462,-0.016975248252326616,0.09639527217074863,-0.0022366307579418884
127,Matrix B,Hadoop,2.0,0.49824011701615384,0.5338706837663826,0.41156436539100305,1-to-1,,,,,,,,
128,Matrix C,CacheFollower,1.0,0.45664101386204586,0.46609857868126364,0.2266248575713327,4-to-1,0.11194710392453905,0.0395091532539996,0.9251029270002729,-0.31880189257655045,0.23290785748685294,-0.032912857338190764,0.09270634256221306,0.010011425892485798
129,Matrix C,Hadoop,1.0,0.39190538186072243,0.4195129368036019,0.19492511995706271,4-to-1,0.34098741970230156,0.027613081695193695,0.35103387654523377,0.020157231329079244,0.1301805546753474,-0.028876771927063203,0.11115994424296124,-0.027103245796644637
130,Matrix B,CacheFollower,1.0,0.6503440744522004,0.6567241297056348,0.5426640027373746,2-to-1,0.41670208597460673,0.12744005079451964,0.5288048672260208,0.272901162221991,0.4758062663920717,-0.10767975640309667,0.25637709983593204,-0.16852597016202725
131,Matrix A,Hadoop,2.0,0.5180003868085181,0.532561594608279,0.33728230934109954,4-to-1,0.12315704711606736,0.015841663591800278,0.17444332994398773,-0.3363924096537224,0.031203198772663532,-0.00301818822027466,0.06970487286765802,-0.025780036484987254
132,Matrix A,CacheFollower,2.0,0.3419344937812453,0.3429078268384442,0.3169492981349422,2-to-1,0.1928954293635819,0.10156653085160157,0.17160323343195794,0.06018515302511625,0.07537028169282281,-0.025680088762605267,0.09463860443174434,-0.008033341729820197
133,Matrix B,CacheFollower,1.0,0.3914071175035624,0.39525386002091456,0.32113062966725003,1-to-1,0.12247952666046964,-0.09372168917838106,0.0998743280715195,-0.014230444831786527,0.13619953012619782,-0.02807895441189311,0.11795448234251037,-0.06207222843465401
134,Matrix C,Hadoop,2.0,0.4241574152059473,0.45516916068887836,0.2114909488423637,4-to-1,0.3475202827734134,0.053037172172208484,0.31192933643464127,0.04188877783075667,0.13416455002181057,-0.03967412872389144,0.1105960393938049,-0.02631336131896671
135,Matrix A,Hadoop,1.0,0.5683213427477707,0.6061135522045036,0.50001304746808,1-to-1,0.5415972744832297,0.2314412759088798,0.7782766140821802,0.4105154664267475,0.17154604831198772,-0.09898445792917857,0.1312465077366788,0.08052671482144462
136,Matrix A,CacheFollower,1.0,0.4954424477588005,0.4974522102839162,0.45979965999034056,2-to-1,0.3086847778285308,0.04882017107543535,0.2635956003889471,-0.15696706889088366,0.17378529817688165,-0.1128059887186592,0.07156845114880571,-0.023830575136293188
137,Matrix C,WebServer,2.0,0.3516087802067719,0.37526083561627893,0.1494775934053527,1-to-1,0.2884342745271902,0.009562055047632394,1.2988202009682188,0.42533988310778226,0.09452388357320582,-0.022093568854432866,0.1570918914517157,-0.02120776328040395
138,Matrix C,WebServer,1.0,0.6056627327176369,0.6447838922900518,0.26779914327469395,2-to-1,0.698308377015975,0.1220892587668724,0.5804877921255762,0.11167339017591404,0.26053920750917114,-0.07951688413687981,0.25013109014291274,-0.0225907897323757
139,Matrix A,CacheFollower,2.0,0.36169084657817685,0.3627128797236709,0.3352550850517118,2-to-1,0.20545175471661867,0.04899426234064165,0.15804793853032834,0.010195959450591695,0.0946206690493541,-0.0804974275608896,0.09758954142886994,-0.040720163437228174
140,Matrix C,Hadoop,2.0,0.26457544482013917,0.28391365270986296,0.11698016123457629,2-to-1,0.18262469251182106,0.017118373979441038,0.22450884392577883,0.01278241370093441,0.09466781010025549,-0.004824682511880795,0.06857797212180411,4.162928331275584e-05
141,Matrix B,CacheFollower,1.0,0.3146075118311099,0.31619525920285935,0.25630978971889257,4-to-1,0.09457029217449828,-0.07831794178896674,0.1781680913605085,0.1190712127365687,0.029892512684513886,0.05545847597887587,0.05791700780715112,0.12903384007621285
142,Matrix A,Hadoop,2.0,0.6382770065410617,0.6798933619039752,0.5608799690500437,1-to-1,0.6993846373251813,0.1251779474066701,1.1940916532970833,0.38262366037267787,0.2869346034933181,-0.12428958161711189,0.14985152704971283,-0.024856091234447868
143,Matrix B,CacheFollower,1.0,0.6195808254213897,0.6256347934326123,0.5169742756851772,2-to-1,0.4386565848127465,-0.1571392079601952,0.5689855869421895,-0.09724193372842027,0.34167603192478946,-0.07461200366772865,0.17137411286079005,-0.14093395593178032
144,Matrix A,Hadoop,2.0,0.3881829176457554,0.3991079889783505,0.25276337153854456,4-to-1,0.09959583936033618,0.09678666837878167,0.0863342671778824,-0.36158008644499046,0.0207542607119528,-0.0440239440822987,0.057826132097567366,0.0034306637008434276
145,Matrix C,WebServer,1.0,0.5497249697782385,0.5852574597089185,0.2741499972658868,4-to-1,0.626522539217784,0.07107793283874868,0.6099371121402258,0.06197130579978835,0.17298719122080314,-0.05115768704128833,0.18947705873007206,0.0032666137269297883
146,Matrix B,WebServer,2.0,0.4873949190368663,0.5336820632069678,0.40868873886369156,2-to-1,,,,,,,,
147,Matrix A,Hadoop,1.0,0.3726029934923354,0.39740437296643133,0.3462794478646397,2-to-1,0.17060776260537946,0.1062902877213932,0.22243193077668885,0.10035732770785859,0.06383059160854482,-0.022906605567375244,0.14515950132496894,0.04808842711484919
148,Matrix B,CacheFollower,1.0,0.4402139263202343,0.44243116640716074,0.3586373796788938,4-to-1,0.11377517515484648,0.08020005515625582,0.23412931807799778,0.1602010465627019,0.08219919490464721,-0.06107583649650241,0.043675629403423365,0.05617451254372881
149,Matrix B,Hadoop,2.0,0.492439325719155,0.5032069441772895,0.40367557569905693,4-to-1,0.3793293309254375,-0.09881505769385249,0.39516666797794575,-0.15614223750170883,0.07331565694511548,-0.06827038265861346,0.1995546822850609,-0.1613160980556326
150,Matrix C,WebServer,2.0,0.7165477704140878,0.7647301842321848,0.3582170591379346,4-to-1,1.1166668405936322,0.25733677846510383,0.941699863675905,0.14367143558671172,0.5968481167291473,-0.14179775620061186,0.3131865561536694,0.011126168110894192
151,Matrix C,Hadoop,1.0,0.42582408589101306,0.4558189412646985,0.17998962570199942,1-to-1,0.39756282510639784,0.046402274523139934,0.41601330525101643,0.045432948364660775,0.14836774945619713,-0.03594845001393928,0.09801491259545306,-0.0036419658211460106
152,Matrix B,WebServer,1.0,0.43017195695609256,0.43856259338651715,0.3525074092567983,4-to-1,,,,,,,,
153,Matrix A,WebServer,2.0,0.25206033685414797,0.27733939828756454,0.22190168549580955,1-to-1,0.10142986082046833,0.09004657646885635,0.12319194180761621,-0.3880514041091229,0.018080320252521896,-0.01625883069214471,0.08169309579213088,0.149920045187061
154,Matrix B,CacheFollower,2.0,0.6012296386065648,0.6070239662887817,0.49318507000449574,1-to-1,,,,,,,,
155,Matrix C,Hadoop,1.0,0.3144567544030674,0.33661040066832204,0.13291764457228739,1-to-1,0.2626175489202121,0.03895478504373803,0.2098496626153049,0.03173851110274536,0.12286521627395522,-0.017103799132087705,0.07509162773267819,0.002992784003715719
156,Matrix C,Hadoop,2.0,0.710536714562492,0.7624506425277178,0.31415044060060765,2-to-1,0.999471030012399,0.1898198149626349,1.0223412524770286,0.1688084177676058,0.787738227460443,-0.20765830814500444,0.3534099590285087,-0.019298444228178384
157,Matrix B,CacheFollower,2.0,0.5464247734227365,0.5517041680300541,0.4558822926891775,2-to-1,0.38703099123207996,0.05900600058114796,0.40513329472475357,0.009063945466060515,0.2794135329421148,-0.08022736476253074,0.20972473207298453,-0.20417104529588176
158,Matrix B,WebServer,2.0,0.46445782633635463,0.5085880512539748,0.38360527782298726,1-to-1,,,,,,,,
159,Matrix A,CacheFollower,1.0,0.35483917027680567,0.35627744878247575,0.329310527600987,2-to-1,0.16904347925965502,0.0749529022119357,0.1326953356599583,0.10873175218365366,0.093141520699806,-0.03010471145117699,0.05437142024486045,0.018445425644078892
160,Matrix C,WebServer,1.0,0.46012220978164114,0.489924095045757,0.20348097168157878,2-to-1,0.43570879564620785,0.023257812969664757,0.3599233295343844,0.0892481239178197,0.12124515500740046,-0.024630773454475265,0.2056661664949425,0.0023578573019435015
161,Matrix C,Hadoop,1.0,0.4869788383872355,0.5212677530448697,0.20583345548491816,1-to-1,0.516616482356449,0.05993306346996098,0.5093543281965235,0.09682236287616258,0.16698365161506898,-0.05590140378257023,0.11035608617370775,-0.005009678254609787
162,Matrix B,WebServer,2.0,0.35743736808149074,0.3914178042545824,0.2952289876952066,1-to-1,,,,,,,,
163,Matrix A,Hadoop,2.0,0.2607629057674832,0.27778208592309456,0.24204751382701056,2-to-1,0.09790449789059157,-0.014800543021387322,0.11979462457452816,0.10092092492084799,0.03322479878612477,-0.03880933864167971,0.07111947914656,-0.038554363845227285
164,Matrix A,CacheFollower,1.0,0.2862987474854347,0.2873992597565067,0.1863029023559109,4-to-1,0.07997719963126038,0.04563637744657513,0.09070275763344665,-0.3261502010641861,0.020997544168831768,0.006253105774949662,0.052905067015498145,-1.8124359658250933e-05
165,Matrix C,Hadoop,1.0,0.4976038462949421,0.5326678402362189,0.21033501794084794,1-to-1,0.491393442475603,0.07652191030463434,0.5428149124746457,0.13207749611876338,0.17477615400207774,-0.04869122484687989,0.12433174580824638,0.021137375082625445
166,Matrix A,Hadoop,2.0,0.4377477482944125,0.4663187871874374,0.38469101423506225,1-to-1,0.331064625776557,0.15326039794993387,0.24286225746646348,0.056125905678234576,0.06824693566879068,-0.04509122292881083,0.106959437726876,0.10225880593714745
167,Matrix C,Hadoop,2.0,0.3739547223548296,0.40128109076822,0.18645225988268668,4-to-1,0.3288721347526452,0.03856873069284616,0.3334225306134807,0.03427093069236542,0.11493676340741261,-0.02268028608930313,0.09075864704526132,-0.01948092926035848
168,Matrix B,WebServer,2.0,0.35186803852402815,0.3853428636621932,0.2950919654381212,2-to-1,,,,,,,,
169,Matrix B,CacheFollower,1.0,0.49779345206767084,0.5026771240194552,0.4153719466977642,2-to-1,0.27064522024521587,-0.22768413227546955,0.2769083290728885,-0.2849378639874408,0.1962226202103761,-0.14303158993276857,0.1780185882812699,-0.21445892644642978
170,Matrix C,WebServer,1.0,0.45969779337288225,0.48943496039805195,0.1949587460300004,1-to-1,0.4162067623794635,0.021574545887945988,0.38340306591073015,0.057537687337295106,0.11494489949938413,-0.031538443837188845,0.1799305841291204,-0.013959064454898652
171,Matrix C,CacheFollower,2.0,0.3899553900952213,0.3990165746211117,0.16302874364072387,1-to-1,0.17584846735920537,0.03055823454760465,0.7201463540786155,-0.29682801668854897,0.15542621582547897,-0.046893424460266356,0.056497608769404836,0.015876086493667462
172,Matrix B,WebServer,1.0,0.6690420765770847,0.7328030964126653,0.5527225771289271,1-to-1,0.5057515099842531,0.08255088097552966,0.49887551352805537,0.06969023492411995,0.3100872574946817,-0.21542781488944018,0.12389262054867588,0.04924946465012068
173,Matrix C,CacheFollower,2.0,0.3960337478872348,0.4052362159250291,0.19703105224305525,4-to-1,0.15854051253464718,0.028668924644934514,0.7667717317698214,-0.324563445319524,0.15859619987770487,-0.0441441244311677,0.09715367178193622,0.024605904611756917
174,Matrix C,Hadoop,2.0,0.46849940132410967,0.5027489401131117,0.2071462626588922,2-to-1,0.43478688289566925,0.07551818902879526,0.5930634535409545,0.1061003130771205,0.1411764889561034,-0.049138199312749965,0.08771641173120918,-0.009778273488279744
175,Matrix B,WebServer,1.0,0.491735519764727,0.53849657310621,0.41237709462105776,2-to-1,,,,,,,,
176,Matrix C,CacheFollower,1.0,0.6155246951323434,0.628256332027898,0.3054686460716141,4-to-1,0.3795476723823184,0.09113952660633658,1.5462187800315772,-0.016931995980893098,0.6356913345309831,-0.1299171322534531,0.24006633253711346,0.01679560312871976
177,Matrix A,Hadoop,2.0,0.25428706454458816,0.2708778190494174,0.2234614298312258,1-to-1,0.11031052177322907,-0.0049761490071212845,0.12914290394282701,-0.3166632413569774,0.03125286848750151,-0.012618278293550576,0.06228890437463536,0.001543192549486841
178,Matrix A,Hadoop,1.0,0.5249442952927075,0.5403721623873357,0.3422296495774508,4-to-1,0.1341941143663303,0.02014404231521456,0.1725602776133132,-0.33323318603604,0.029390975568064342,-0.00554059467740699,0.07866436455660847,0.0266314992752435
179,Matrix B,WebServer,2.0,0.28461777988293036,0.311682487243823,0.23508819521200222,1-to-1,,,,,,,,
180,Matrix C,WebServer,2.0,0.5959382679039567,0.6360654726504803,0.25336386600201294,1-to-1,0.7436099703851073,0.10347471855156085,0.5722753227340109,0.11125147026758876,0.25696195895057716,-0.07382143715138836,0.2521605649692813,0.03048681029665655
181,Matrix B,WebServer,2.0,0.3510081172036781,0.35775965890366385,0.2875598090177984,4-to-1,0.20756199618895746,0.2902242894326572,0.15517297803942712,0.11170866149984145,0.042214927984312534,-0.0646002298726626,0.06010544539066413,0.23198929851982836
182,Matrix C,WebServer,2.0,0.31519777454448783,0.33646733944429136,0.13402498577041838,1-to-1,0.2332085023574001,0.0041348108703418455,1.1596080978656853,0.33498188780680804,0.08987985574841831,-0.01843544329740471,0.13152727953206106,-0.010421933625150964
183,Matrix B,WebServer,2.0,0.46696641106108877,0.5112059793399244,0.39147676373740153,2-to-1,0.25565099067895247,0.05865613601726863,0.16987566708830232,0.09668757916618446,0.11894327932078458,-0.04192886965088917,0.12356498563753944,-0.052528061938363346
184,Matrix A,Hadoop,1.0,0.729101716771376,0.7776210823190328,0.6775823753382046,2-to-1,0.7901636745535834,0.149480801890483,0.8458358213659395,0.12615181890812907,0.4685036535309638,-0.12522389782983662,0.17430186351213572,0.0801400443347885
185,Matrix A,Hadoop,1.0,0.5614998547214793,0.5779821767296252,0.3660489040124954,4-to-1,0.1408601280689533,0.029811018981069946,0.1857567120837483,-0.3183627200191633,0.04173939599987439,-0.046921398496481075,0.09101159817798095,0.03897992964760835
186,Matrix C,Hadoop,2.0,0.37802752671672857,0.4056551102546907,0.1601795339272934,1-to-1,0.3519645422392354,0.04652400393751795,0.3219821930274,0.040674153075087115,0.11005661757633065,-0.01580892107168155,0.06316442456305355,0.0012904541653622234
187,Matrix C,CacheFollower,2.0,0.6803397105255539,0.6961597015002079,0.2977342690460632,2-to-1,0.8467031564224032,0.17250862898792055,1.712730859116765,0.17769940961851616,0.961875311093299,-0.1795800368933315,0.3079194810198391,0.0033488781831361235
188,Matrix A,CacheFollower,2.0,0.5369251655038476,0.5384428059329913,0.49768204763909174,2-to-1,0.5109612979341283,0.13165942665785654,0.2950037664822655,-0.20135400465193046,0.24787498739804348,-0.1078995770714679,0.11149097633838069,-0.022147549470342687
189,Matrix B,CacheFollower,1.0,0.555442435921554,0.558238116313896,0.45251119374968063,4-to-1,,,,,,,,
190,Matrix B,WebServer,2.0,0.6224102471231658,0.6345578249811195,0.5100444458454241,4-to-1,,,,,,,,
191,Matrix C,WebServer,1.0,0.3017955243982935,0.32133539777283565,0.12799891975228275,1-to-1,0.22018360517097518,0.019338983444319977,1.1053485996653252,0.3279703608434889,0.08740710754024364,-0.009940720545304434,0.11787301419029597,-0.009771746334213197
