id,matrix,size_dist,lognorm_sigma,max_load_spec,max_load,top10pct_load,oversub,was__ns3__pmn_m,p99__ns3__pmn_m,was__ns3__pmn_mc,p99__ns3__pmn_mc,was__ns3__ns3_path,p99__ns3__ns3_path,was__ns3__pmn_m_path,p99__ns3__pmn_m_path
59,Matrix A,WebServer,1.0,0.36963396623102673,0.4071540632912482,0.3427867564344734,2-to-1,0.16128617601670106,0.044945555497858544,0.16128617601670106,0.044945555497858544,0.05313219782055188,-0.03647442761879558,0.16128617601670106,0.044945555497858544
60,Matrix B,Hadoop,1.0,0.5831753530088837,0.6146782115705258,0.4723821320010844,4-to-1,0.016192352154447077,-0.030298878814904954,0.016192352154447077,-0.030298878814904954,0.005426901028896012,0.006046925899814636,0.016192352154447077,-0.030298878814904954
61,Matrix A,Hadoop,2.0,0.5655960123381027,0.6284581020954544,0.5254020599350877,2-to-1,0.2797957594067297,-0.008518857884761583,0.2797957594067297,-0.008518857884761583,0.16205355859495074,-0.13478499773919939,0.2797957594067297,-0.008518857884761583
62,Matrix B,Hadoop,2.0,0.3755568458443934,0.3975397662168788,0.305510196583917,4-to-1,0.01554365403119764,0.46689154684169687,0.01554365403119764,0.46689154684169687,0.0034835066094186765,0.028354240724939233,0.01554365403119764,0.46689154684169687
63,Matrix B,WebServer,2.0,0.7311332739938902,0.7360256820330301,0.6076022957123862,2-to-1,0.027700870415486342,0.46806960719201063,0.027700870415486342,0.46806960719201063,0.00879524085462858,0.057945420799417474,0.027700870415486342,0.46806960719201063
64,Matrix A,WebServer,1.0,0.4843775243854434,0.5337457532029726,0.4493654668348504,2-to-1,0.29958524410898507,0.13166266752235684,0.29958524410898507,0.13166266752235684,0.08199226611193693,-0.07937363859915324,0.29958524410898507,0.13166266752235684
65,Matrix B,Hadoop,2.0,0.3469791436046634,0.35126021019141396,0.28359697519849814,1-to-1,0.017330814700913074,0.5736630425386292,0.017330814700913074,0.5736630425386292,0.0018292625442434525,0.003703436700003854,0.017330814700913074,0.5736630425386292
66,Matrix B,WebServer,2.0,0.35548132138250854,0.35794646374399947,0.2910209626508448,1-to-1,0.009423502833667524,0.015874518277822876,0.009423502833667524,0.015874518277822876,0.001989832713759185,-0.0015335178750805968,0.009423502833667524,0.015874518277822876
67,Matrix C,Hadoop,2.0,0.39717170709244765,0.4401972045607637,0.17860781497336956,2-to-1,0.37860873879070067,-0.011373337009962585,0.37860873879070067,-0.011373337009962585,0.14799229696207147,-0.036391321950374214,0.37860873879070067,-0.011373337009962585
68,Matrix B,WebServer,2.0,0.2557384943449943,0.2575055316501516,0.2125753980621026,2-to-1,0.010607817425230533,0.2877300075879818,0.010607817425230533,0.2877300075879818,0.0026101400517889685,-0.10103814974895008,0.010607817425230533,0.2877300075879818
69,Matrix C,Hadoop,2.0,0.3390592231106748,0.3757840434117162,0.14637090305703196,1-to-1,0.31118177977056816,0.017593221514752073,0.31118177977056816,0.017593221514752073,0.1265396369385107,-0.0176181358390906,0.31118177977056816,0.017593221514752073
70,Matrix A,Hadoop,2.0,0.5069716246400675,0.5264984102448356,0.32953616643910855,4-to-1,0.19950492930353192,0.166261223098968,0.19950492930353192,0.166261223098968,0.036001237937906376,0.09373745497433308,0.19950492930353192,0.166261223098968
71,Matrix A,Hadoop,2.0,0.705462539767861,0.7837929783326926,0.6552647571962426,2-to-1,0.5352582796006885,0.05432635537137264,0.5352582796006885,0.05432635537137264,0.4191835621252886,-0.19683654725644026,0.5352582796006885,0.05432635537137264
72,Matrix B,Hadoop,2.0,0.5003988892645248,0.5297063526885122,0.4070805128610899,4-to-1,0.012470974182410355,0.02667966361086326,0.012470974182410355,0.02667966361086326,0.004733122836683538,0.005130344742672413,0.012470974182410355,0.02667966361086326
73,Matrix B,CacheFollower,1.0,0.7496522051820941,0.7476713571588025,0.6121324002864661,1-to-1,0.08526086407418107,-0.055190666568267405,0.08526086407418107,-0.055190666568267405,0.024926185135914943,-0.09355556230617831,0.08526086407418107,-0.055190666568267405
74,Matrix B,WebServer,1.0,0.5909489223635469,0.592627596612443,0.4892315551891312,2-to-1,0.020079375636006806,0.38764302156876346,0.020079375636006806,0.38764302156876346,0.00976502841951659,0.06346954831027513,0.020079375636006806,0.38764302156876346
75,Matrix A,WebServer,1.0,0.34691401838273683,0.38207580390765306,0.3216731385049819,2-to-1,0.14220930116110567,0.14097073024960222,0.14220930116110567,0.14097073024960222,0.04962537093631148,0.0029166086145080085,0.14220930116110567,0.14097073024960222
76,Matrix A,WebServer,1.0,0.5090416360434802,0.5283323358639657,0.3304181573849349,4-to-1,0.15064517906844035,0.33609727117317,0.15064517906844035,0.33609727117317,0.0332547346591946,0.02759010642748685,0.15064517906844035,0.33609727117317
77,Matrix B,CacheFollower,1.0,0.47194363451311944,0.4707208399442329,0.38538787779476946,1-to-1,0.02175941931007564,0.4500946905687882,0.02175941931007564,0.4500946905687882,0.0035948198668349987,-0.0996881170710071,0.02175941931007564,0.4500946905687882
