id,matrix,size_dist,lognorm_sigma,max_load_spec,max_load,top10pct_load,oversub,was__ns3__pmn_m,p99__ns3__pmn_m,was__ns3__pmn_mc,p99__ns3__pmn_mc,was__ns3__ns3_path,p99__ns3__ns3_path,was__ns3__pmn_m_path,p99__ns3__pmn_m_path
97,Matrix B,CacheFollower,2.0,0.7116169967606567,0.7128031602431224,0.5934327789033614,2-to-1,0.8582182298553876,-0.04703002595010069,0.592186994009603,-0.17485951593615476,0.363279443055867,0.033062157108714504,0.8582182298553876,-0.04703002595010069
98,Matrix A,Hadoop,1.0,0.2909727515998869,0.3237991150924538,0.2569476403902605,1-to-1,0.05188567348891931,-0.016694859748147682,0.026503686672571934,-0.010096357396279789,0.020090492201524108,-0.010064891000007575,0.05188567348891931,-0.016694859748147682
99,Matrix A,WebServer,2.0,0.3360553892659176,0.36961604987250174,0.29514886039060734,1-to-1,0.11843702371740542,0.14627702946783552,0.03876729325347639,0.05029720442962878,0.03064519011775409,0.04309011860269208,0.11843702371740542,0.14627702946783552
100,Matrix B,CacheFollower,2.0,0.373830321652044,0.3744479951992724,0.31174064134769985,2-to-1,0.13970446501263456,-0.19249533191821042,0.12360840946141902,-0.2466987070411083,0.1019467136872445,-0.22066605737927622,0.13970446501263456,-0.19249533191821042
101,Matrix C,CacheFollower,1.0,0.41476002394153044,0.42581911343212936,0.18089879593590538,2-to-1,0.10211038157129032,0.012588288145713203,0.17614392622338554,-0.013980316058269937,0.17614392622338554,-0.013980316058269937,0.10211038157129032,0.012588288145713203
102,Matrix A,CacheFollower,1.0,0.4932731422127044,0.4997950266812469,0.3206904418446646,4-to-1,0.09681398743494526,0.06269201528539432,0.06296984735119597,0.02883903955234609,0.052758032506554066,0.03165105747231735,0.09681398743494526,0.06269201528539432
103,Matrix C,WebServer,1.0,0.3493656036161469,0.3880463841764676,0.17557749011430082,4-to-1,0.3151993702747178,0.04344930970390228,0.11888838930582289,-0.002537037969660651,0.11888838930582289,-0.002537037969660651,0.3151993702747178,0.04344930970390228
104,Matrix A,CacheFollower,1.0,0.7313691177103281,0.7383737756451969,0.6409653144720968,1-to-1,0.7813247840881378,0.22708740962731142,0.5200422910928657,-0.07193006873555187,0.33747400655753534,-0.0702695117853546,0.7813247840881378,0.22708740962731142
105,Matrix C,CacheFollower,2.0,0.5642609863149368,0.5838616023793577,0.2819312848543142,4-to-1,0.5030947921402766,0.08881541583368978,0.3054745045580634,-0.06099069250258107,0.3054745045580634,-0.06099069250258107,0.5030947921402766,0.08881541583368978
106,Matrix A,CacheFollower,1.0,0.6016512914975161,0.6074184066441012,0.5567699327778194,2-to-1,0.4952069219240811,0.07703654012211877,0.316787506698541,-0.1724635311662528,0.1935599939346238,-0.13131620200067148,0.4952069219240811,0.07703654012211877
107,Matrix B,WebServer,2.0,0.34208557771505443,0.36452098363911245,0.27884634769687794,4-to-1,0.11844704481635666,0.0531394288758704,0.035486278584434254,-0.04807392216763595,0.03166184516380291,-0.06191845120592295,0.11844704481635666,0.0531394288758704
108,Matrix B,CacheFollower,1.0,0.6422320509290859,0.6405839710174316,0.5244579720025538,1-to-1,0.3666313097970754,-0.2142076610129857,0.32653161526672014,-0.18891275619308887,0.2516442034594225,-0.08446377376502505,0.3666313097970754,-0.2142076610129857
109,Matrix A,WebServer,2.0,0.4584110642684848,0.504113903847977,0.42442209446910945,2-to-1,0.25796209598208575,0.18236178725569352,0.054552869636588286,-0.024021779753301883,0.040081531301843505,-0.060070877834094566,0.25796209598208575,0.18236178725569352
110,Matrix C,CacheFollower,1.0,0.6698157913107089,0.6876637541694717,0.2921370629490726,2-to-1,0.49388807463133183,0.07531070167538247,0.8862297405901702,-0.19668859853325,0.8862297405901702,-0.19668859853325,0.49388807463133183,0.07531070167538247
111,Matrix B,WebServer,1.0,0.4433183807243915,0.47041546569185533,0.3598521234422025,4-to-1,0.24193639003199596,0.25193847992881135,0.059377236114443996,0.156871548661545,0.040672579020805094,0.055260855401534956,0.24193639003199596,0.25193847992881135
112,Matrix C,Hadoop,1.0,0.737859350819907,0.8113842048482215,0.3691288849619798,4-to-1,0.8502518368831915,0.15117723758420662,1.0368434003753437,-0.2052790145899459,1.0368434003753437,-0.2052790145899459,0.8502518368831915,0.15117723758420662
113,Matrix B,CacheFollower,2.0,0.6796948012432781,0.6880190630941255,0.5547820332838773,4-to-1,1.2019057573429783,0.13798486707709018,0.3180379701877847,-0.06975463236914119,0.1828734885587503,-0.09562820762162183,1.2019057573429783,0.13798486707709018
114,Matrix A,CacheFollower,1.0,0.3101633401350973,0.31314089355258545,0.2870302123672238,2-to-1,0.11214412842402306,-0.06851331575593664,0.08641959366552389,-0.07588243784400547,0.06396342273884892,-0.035323937090772355,0.11214412842402306,-0.06851331575593664
115,Matrix A,WebServer,1.0,0.6349799138648079,0.658976639147106,0.4121228860072721,4-to-1,0.1914544096566702,0.1754363840495379,0.040824113706175405,-0.0672905523108151,0.03576613423814366,-0.047157678440210474,0.1914544096566702,0.1754363840495379
116,Matrix C,WebServer,1.0,0.6780269746651542,0.7529969700072418,0.3407049350480166,4-to-1,0.7450667787960847,0.0927467554751155,0.427443163543987,-0.1121618397982257,0.427443163543987,-0.1121618397982257,0.7450667787960847,0.0927467554751155
117,Matrix A,Hadoop,1.0,0.582595013654567,0.6059510937361255,0.3792692704485772,4-to-1,0.13369645652197984,0.008519349781769369,0.0519185995545637,-0.05475599120158566,0.04003001522240965,-0.02748214470283556,0.13369645652197984,0.008519349781769369
118,Matrix A,WebServer,1.0,0.7472724190064007,0.7755646197267448,0.48503681370428164,4-to-1,0.25455105048097004,0.21757631100662977,0.04942029473443206,-0.023896794674147858,0.03429662143324495,-0.03552501649669772,0.25455105048097004,0.21757631100662977
119,Matrix C,Hadoop,2.0,0.49326275395570457,0.5467108125123443,0.2129482524267293,1-to-1,0.38905244713315257,0.049987170808220356,0.20116138374821657,-0.0520967904520727,0.20116138374821657,-0.0520967904520727,0.38905244713315257,0.049987170808220356
120,Matrix B,WebServer,1.0,0.461828272407843,0.49010368181989344,0.37491295156444643,4-to-1,0.2969741230339609,0.11322529016134383,0.07327607265434029,-0.027207256194041858,0.06316237664671057,-0.046590353034863155,0.2969741230339609,0.11322529016134383
121,Matrix A,WebServer,2.0,0.49493995903119375,0.5443239885201893,0.45827565057398517,2-to-1,0.31410996370984606,0.2071819780925557,0.05894198754659341,-0.0028641361251592616,0.0526376582834975,-0.05467745711417328,0.31410996370984606,0.2071819780925557
122,Matrix A,CacheFollower,2.0,0.6731542124437904,0.6785480113540554,0.5890352491126738,1-to-1,0.8385281774065052,0.09480738426742616,0.41119656109700053,-0.1294691746937592,0.2535613279193224,-0.1080164105002379,0.8385281774065052,0.09480738426742616
123,Matrix A,CacheFollower,1.0,0.6950740059962296,0.7017819425785855,0.6432651376593136,2-to-1,0.8863008060618753,0.19331555076845522,0.46901861439183545,-0.16295391839123935,0.28932397278535904,-0.10683971929121663,0.8863008060618753,0.19331555076845522
124,Matrix C,CacheFollower,1.0,0.3308091745833327,0.3396297729695243,0.13801858403674294,1-to-1,0.07970550411637956,0.049224895444068446,0.1236513208894797,-0.006220617409096127,0.1236513208894797,-0.006220617409096127,0.07970550411637956,0.049224895444068446
125,Matrix A,Hadoop,2.0,0.30602592697297515,0.34001726856440556,0.28426043496894565,2-to-1,0.06574004693768903,-0.04566585717003829,0.03185946593373528,-0.0372054396583432,0.019829209317238194,-0.016987704496108494,0.06574004693768903,-0.04566585717003829
126,Matrix C,Hadoop,2.0,0.4185834677713861,0.46392028270529984,0.21105529699943787,4-to-1,0.3646666086854477,0.022437689385868917,0.14679683816570527,-0.019334515039308987,0.14679683816570527,-0.019334515039308987,0.3646666086854477,0.022437689385868917
127,Matrix B,Hadoop,2.0,0.49824011701615384,0.5043642717291504,0.40720860974650835,1-to-1,0.26358163725731903,-0.08066361381383275,0.13593392271790897,-0.2678171549982397,0.10088322509189986,-0.1426468365569187,0.26358163725731903,-0.08066361381383275
128,Matrix C,CacheFollower,1.0,0.45664101386204586,0.46881514319697387,0.22637779907009015,4-to-1,0.13923171973549217,0.04898274788615786,0.22039036502000642,-0.01634752953256076,0.22039036502000642,-0.01634752953256076,0.13923171973549217,0.04898274788615786
129,Matrix C,Hadoop,1.0,0.39190538186072243,0.43097955361081924,0.19606864556122486,4-to-1,0.34730254649807757,0.03371679614568167,0.17165213222688824,-0.027088056816377923,0.17165213222688824,-0.027088056816377923,0.34730254649807757,0.03371679614568167
130,Matrix B,CacheFollower,1.0,0.6503440744522004,0.648627112044987,0.5400072091056511,2-to-1,0.4451998783885802,-0.10582827154357005,0.35573266891850275,-0.15034710890890451,0.25899340000844806,-0.006156181570489403,0.4451998783885802,-0.10582827154357005
131,Matrix A,Hadoop,2.0,0.5180003868085181,0.5379203536135955,0.3366851784713068,4-to-1,0.13840520961635805,0.07029869179765921,0.029615703378464114,0.016768250687483395,0.023714005842755712,-0.0022669458356938386,0.13840520961635805,0.07029869179765921
132,Matrix A,CacheFollower,2.0,0.3419344937812453,0.34469306041815534,0.315953483843099,2-to-1,0.23151559918229783,0.18145393500521453,0.06568448364689171,0.0031102560014888174,0.05690781933400956,0.002931465906944271,0.23151559918229783,0.18145393500521453
133,Matrix B,CacheFollower,1.0,0.3914071175035624,0.3903922058252217,0.3196213359187166,1-to-1,0.1054422332753484,-0.0018745352961360396,0.08397428165358735,-0.07848922684076867,0.07067207743165838,0.08047218604348039,0.1054422332753484,-0.0018745352961360396
134,Matrix C,Hadoop,2.0,0.4241574152059473,0.4701107786236352,0.21387159324505292,4-to-1,0.42026203835763287,0.01563928979422266,0.14943511307570065,-0.04793312067388054,0.14943511307570065,-0.04793312067388054,0.42026203835763287,0.01563928979422266
135,Matrix A,Hadoop,1.0,0.5683213427477707,0.6324270194398813,0.501856313955875,1-to-1,0.3442286462692041,-0.01134600627614316,0.0739829893745389,-0.10270229911330209,0.07292266312564674,0.014296165740483034,0.3442286462692041,-0.01134600627614316
136,Matrix A,CacheFollower,1.0,0.4954424477588005,0.5002071188202657,0.45849826223748646,2-to-1,0.30799383901444977,0.2856735148014788,0.12879105587109757,-0.0277896726376226,0.09328689094950593,-0.028313237414779896,0.30799383901444977,0.2856735148014788
137,Matrix C,WebServer,2.0,0.3516087802067719,0.3935914015604473,0.15293012613226326,1-to-1,0.33476262689154723,0.05243550470663834,0.14406214860447406,-0.021436879571496162,0.14406214860447406,-0.021436879571496162,0.33476262689154723,0.05243550470663834
138,Matrix C,WebServer,1.0,0.6056627327176369,0.6726023628513403,0.27208515837155267,2-to-1,0.6515064656929725,0.10456033722976033,0.20593701883092513,-0.05274368230668344,0.20593701883092513,-0.05274368230668344,0.6515064656929725,0.10456033722976033
139,Matrix A,CacheFollower,2.0,0.36169084657817685,0.36458723897931616,0.33418893953049733,2-to-1,0.26730551113272794,0.21049757324790805,0.05313099866054828,0.012161783512996205,0.050028585580561634,-0.00397074472133712,0.26730551113272794,0.21049757324790805
140,Matrix C,Hadoop,2.0,0.26457544482013917,0.29323411567084123,0.11897827640670001,2-to-1,0.2392184826435202,0.01167198223525899,0.11562646407572222,-0.019703801360370955,0.11562646407572222,-0.019703801360370955,0.2392184826435202,0.01167198223525899
141,Matrix B,CacheFollower,1.0,0.3146075118311099,0.3170972897826671,0.25569041083067107,4-to-1,0.15835596373657834,-0.1705445102571821,0.043096647842345064,-0.10037660747714895,0.041513938428055994,-0.058980285643802685,0.15835596373657834,-0.1705445102571821
142,Matrix A,Hadoop,2.0,0.6382770065410617,0.7092145139875539,0.5627790428168712,1-to-1,0.5290713249285641,0.09557320930621338,0.1599069976359061,-0.06083596436438842,0.15298614358747337,0.01760703531012595,0.5290713249285641,0.09557320930621338
143,Matrix B,CacheFollower,1.0,0.6195808254213897,0.6179520497259942,0.5144690306980362,2-to-1,0.4045497287806489,-0.2349646738900141,0.26732926083374364,-0.27739357111543184,0.2232264094935688,-0.18677882873776822,0.4045497287806489,-0.2349646738900141
144,Matrix A,Hadoop,2.0,0.3881829176457554,0.40311662599165815,0.2523113175593089,4-to-1,0.10984168342108507,0.10469560971088175,0.02405779886974244,-0.016588737173103784,0.019572485568495016,0.01004081749892439,0.10984168342108507,0.10469560971088175
145,Matrix C,WebServer,1.0,0.5497249697782385,0.6106273965660632,0.27628765554617185,4-to-1,0.5770831536946941,0.0801934615055186,0.15432210744792932,-0.05622698958882053,0.15432210744792932,-0.05622698958882053,0.5770831536946941,0.0801934615055186
146,Matrix B,WebServer,2.0,0.4873949190368663,0.4908033803525055,0.405166922821895,2-to-1,0.17075175373724266,0.10889119167429386,0.0918937944722795,0.0076288690054634525,0.07149770133634598,-0.010076213518327963,0.17075175373724266,0.10889119167429386
147,Matrix A,Hadoop,1.0,0.3726029934923354,0.4146155169288723,0.34663219926539723,2-to-1,0.09111660324941948,0.056840406287330794,0.07256407988664587,-0.036801642103500495,0.06202563269775143,-0.004324204630260819,0.09111660324941948,0.056840406287330794
148,Matrix B,CacheFollower,1.0,0.4402139263202343,0.4437044422883091,0.3577796934556714,4-to-1,0.24826508153872276,-0.0713793573783102,0.09973753151873319,-0.09011386092367511,0.07684860660074697,-0.15413218973343062,0.24826508153872276,-0.0713793573783102
149,Matrix B,Hadoop,2.0,0.492439325719155,0.5212661543265951,0.400594201672578,4-to-1,0.19821876800787092,0.21550940761054913,0.11342198115688357,-0.046711715998075234,0.10164921427290044,-0.06512371789800854,0.19821876800787092,0.21550940761054913
150,Matrix C,WebServer,2.0,0.7165477704140878,0.8019118126775748,0.3628381519506863,4-to-1,0.9763376535690587,0.12644612747155148,0.6522555600216587,-0.15228380658572574,0.6522555600216587,-0.15228380658572574,0.9763376535690587,0.12644612747155148
151,Matrix C,Hadoop,1.0,0.42582408589101306,0.4682719594017157,0.18239320727125366,1-to-1,0.34662371403008374,0.015785265707875064,0.17106112258294742,-0.04261351192746574,0.17106112258294742,-0.04261351192746574,0.34662371403008374,0.015785265707875064
152,Matrix B,WebServer,1.0,0.43017195695609256,0.45652731022961995,0.34922814851525036,4-to-1,0.22728316052119865,0.0922372674667666,0.04998835710253191,-0.10732059879112142,0.030984245402238167,-0.010761490615888497,0.22728316052119865,0.0922372674667666
153,Matrix A,WebServer,2.0,0.25206033685414797,0.2771772880684328,0.2213338969780608,1-to-1,0.07958180783155906,0.0033948054714144425,0.025791042488584534,0.00029801093537602514,0.02244183278542274,-0.004552966863328654,0.07958180783155906,0.0033948054714144425
154,Matrix B,CacheFollower,2.0,0.6012296386065648,0.6022234126961712,0.4930483369029015,1-to-1,0.38509246302194405,-0.08172436285814,0.2970924602721631,-0.11142148262494633,0.21717066852520842,0.07910891833208945,0.38509246302194405,-0.08172436285814
155,Matrix C,Hadoop,1.0,0.3144567544030674,0.3458037362602097,0.13469149983396925,1-to-1,0.27293208013197046,0.012164590364761424,0.13473372986143614,-0.028432930527486525,0.13473372986143614,-0.028432930527486525,0.27293208013197046,0.012164590364761424
156,Matrix C,Hadoop,2.0,0.710536714562492,0.7875007424375458,0.31952448914481485,2-to-1,0.835476907800494,0.15756649917147736,0.8297559999823536,-0.16866333760301291,0.8297559999823536,-0.16866333760301291,0.835476907800494,0.15756649917147736
157,Matrix B,CacheFollower,2.0,0.5464247734227365,0.5473549491063301,0.4556915381340483,2-to-1,0.4171779356707771,-0.059080531708213875,0.2643370200931795,-0.10906386416335043,0.15027010675275254,-0.1789515450339611,0.4171779356707771,-0.059080531708213875
158,Matrix B,WebServer,2.0,0.46445782633635463,0.46757266165095424,0.3801502731903943,1-to-1,0.17389203251904736,0.04537210074704201,0.07643723988138354,-0.020881705340397332,0.06726876409860001,0.10456607570802924,0.17389203251904736,0.04537210074704201
159,Matrix A,CacheFollower,1.0,0.35483917027680567,0.35823715347320956,0.3283662030810715,2-to-1,0.11904491297456123,0.008752155642960873,0.07556061032086177,-0.00838176196210662,0.06977200177399377,-0.018059060122454357,0.11904491297456123,0.008752155642960873
160,Matrix C,WebServer,1.0,0.46012220978164114,0.5109622829724886,0.20669753971919483,2-to-1,0.3943855330382686,0.036284361727168674,0.13985796197710393,-0.053946152320983404,0.13985796197710393,-0.053946152320983404,0.3943855330382686,0.036284361727168674
161,Matrix C,Hadoop,1.0,0.4869788383872355,0.5355209642294956,0.20858687835993986,1-to-1,0.4640080625519404,0.05838197660555186,0.19095881444983503,-0.035026307238715686,0.19095881444983503,-0.035026307238715686,0.4640080625519404,0.05838197660555186
162,Matrix B,WebServer,2.0,0.35743736808149074,0.35986404611367473,0.2925800132640397,1-to-1,0.17977622536455756,-0.015134245026234242,0.05077903074153453,-0.08880742238669667,0.03449666459440848,-0.06364237832171402,0.17977622536455756,-0.015134245026234242
163,Matrix A,Hadoop,2.0,0.2607629057674832,0.289722246543389,0.24221290917841778,2-to-1,0.05332567312195809,-0.0395799032186378,0.02289200498314857,-0.004024513612901961,0.01842427113066877,-0.030260119119374256,0.05332567312195809,-0.0395799032186378
164,Matrix A,CacheFollower,1.0,0.2862987474854347,0.29008555620693155,0.18613163442898217,4-to-1,0.06923061707686648,0.28954403630386716,0.02004964542139175,-0.0016771309667168422,0.014415267191522668,-0.0018154494559867922,0.06923061707686648,0.28954403630386716
165,Matrix C,Hadoop,1.0,0.4976038462949421,0.5471951134027351,0.21313399131493485,1-to-1,0.4043493132985653,0.03938529654106383,0.19977421940685972,-0.049310165797158155,0.19977421940685972,-0.049310165797158155,0.4043493132985653,0.03938529654106383
166,Matrix A,Hadoop,2.0,0.4377477482944125,0.4863759322127369,0.38595118430742603,1-to-1,0.11400771556301013,-0.008793018438194149,0.0772226036540183,-0.008518471061558876,0.07994225985732657,-0.011022943270150683,0.11400771556301013,-0.008793018438194149
167,Matrix C,Hadoop,2.0,0.3739547223548296,0.4144578181649362,0.1885529069783289,4-to-1,0.35685936523262307,0.03177186825482904,0.13065697528823023,-0.02121979348634326,0.13065697528823023,-0.02121979348634326,0.35685936523262307,0.03177186825482904
168,Matrix B,WebServer,2.0,0.35186803852402815,0.35429649036684063,0.2924780566026342,2-to-1,0.08481200989099973,-0.0012713576438522368,0.052495558692572226,-0.011810062188895815,0.0593747284226114,-0.013610194802612637,0.08481200989099973,-0.0012713576438522368
169,Matrix B,CacheFollower,1.0,0.49779345206767084,0.49649791223042133,0.41335375426865123,2-to-1,0.15762238802663947,-0.024219120672726028,0.1787471359399982,0.07592482132057674,0.10888668345599296,-0.018968018096837926,0.15762238802663947,-0.024219120672726028
170,Matrix C,WebServer,1.0,0.45969779337288225,0.5106214575659219,0.1983997588450374,1-to-1,0.40321859263635124,0.022173817070084197,0.14379043342201647,-0.047021388098187095,0.14379043342201647,-0.047021388098187095,0.40321859263635124,0.022173817070084197
171,Matrix C,CacheFollower,2.0,0.3899553900952213,0.4035077456530063,0.163979057337287,1-to-1,0.15856904452971196,0.035585962764841945,0.1472176079723183,-0.02952000955466574,0.1472176079723183,-0.02952000955466574,0.15856904452971196,0.035585962764841945
172,Matrix B,WebServer,1.0,0.6690420765770847,0.6706673916581527,0.5452799758016059,1-to-1,0.5198591357148483,0.14658141516168444,0.2509078730206187,-0.12752038234515822,0.17022260884896873,-0.12857653538920372,0.5198591357148483,0.14658141516168444
173,Matrix C,CacheFollower,2.0,0.3960337478872348,0.4097935608473494,0.19787844357099862,4-to-1,0.15949772281052266,0.02824669504495057,0.1524519058182733,-0.024366039617912307,0.1524519058182733,-0.024366039617912307,0.15949772281052266,0.02824669504495057
174,Matrix C,Hadoop,2.0,0.46849940132410967,0.5192544081880129,0.2106848800811021,2-to-1,0.4662251383815457,0.04029239904138699,0.17570284361932792,-0.030089406100420133,0.17570284361932792,-0.030089406100420133,0.4662251383815457,0.04029239904138699
175,Matrix B,WebServer,1.0,0.491735519764727,0.49303116220020077,0.407011762255059,2-to-1,0.21904003226806668,0.06384129677674968,0.11141377565586434,0.017766724947462897,0.08973572653572601,-0.11722236054274174,0.21904003226806668,0.06384129677674968
176,Matrix C,CacheFollower,1.0,0.6155246951323434,0.631922164420309,0.3051376450663315,4-to-1,0.4230876897333978,0.05048120842490151,0.5555010427345988,-0.13155039146125969,0.5555010427345988,-0.13155039146125969,0.4230876897333978,0.05048120842490151
177,Matrix A,Hadoop,2.0,0.25428706454458816,0.2825361318992598,0.22419932298699,1-to-1,0.039768807430796936,-0.04690271865284406,0.02651179942411422,-0.053691348951356126,0.021600955405525514,-0.031009946374723794,0.039768807430796936,-0.04690271865284406
178,Matrix A,Hadoop,1.0,0.5249442952927075,0.546000199218926,0.34174556226542696,4-to-1,0.1167500806047394,0.0715708525159833,0.02741825423233155,0.00837269414574767,0.022113503926272822,0.030964181050167187,0.1167500806047394,0.0715708525159833
179,Matrix B,WebServer,2.0,0.28461777988293036,0.2865811473677556,0.23299886941511536,1-to-1,0.09143130512731847,-0.0513454168333987,0.04961839558813554,-0.026205844685273677,0.033111427307943496,-0.05614088902948912,0.09143130512731847,-0.0513454168333987
180,Matrix C,WebServer,2.0,0.5959382679039567,0.6670464045659502,0.2591811976583894,1-to-1,0.7419688753447149,0.15271789323575344,0.20581761825847997,-0.04137900339585646,0.20581761825847997,-0.04137900339585646,0.7419688753447149,0.15271789323575344
181,Matrix B,WebServer,2.0,0.3510081172036781,0.37408999320541386,0.28616631963989153,4-to-1,0.15025144760486986,0.056026447831894824,0.03938537711596207,-0.031283536268026095,0.01829752079261609,-0.007312060262244963,0.15025144760486986,0.056026447831894824
182,Matrix C,WebServer,2.0,0.31519777454448783,0.35281914173762896,0.1370880452119571,1-to-1,0.2781524164744677,0.04718740582608196,0.1126220844011568,-0.006549285722058403,0.1126220844011568,-0.006549285722058403,0.2781524164744677,0.04718740582608196
183,Matrix B,WebServer,2.0,0.46696641106108877,0.470190977954573,0.38815101835060256,2-to-1,0.1260586350039564,0.27970990481039465,0.08920028421214939,0.03319775690302973,0.07696885009282438,0.07528428088587535,0.1260586350039564,0.27970990481039465
184,Matrix A,Hadoop,1.0,0.729101716771376,0.8113365514580392,0.678304023234878,2-to-1,0.554043806436907,0.15629116735455115,0.4501522757243764,-0.22543567484639337,0.24633507169569627,-0.06377830857718839,0.554043806436907,0.15629116735455115
185,Matrix A,Hadoop,1.0,0.5614998547214793,0.5840136622596046,0.36553846985367344,4-to-1,0.11918918003854083,0.043904768297654585,0.042234772401947895,-0.04556323687840614,0.03559978973844302,-0.026383705445853178,0.11918918003854083,0.043904768297654585
186,Matrix C,Hadoop,2.0,0.37802752671672857,0.41898521942586625,0.16319810809196525,1-to-1,0.35158888458666293,0.039711127214620556,0.1398282161641027,-0.024331354642132395,0.1398282161641027,-0.024331354642132395,0.35158888458666293,0.039711127214620556
187,Matrix C,CacheFollower,2.0,0.6803397105255539,0.7039833466292408,0.29907180077745266,2-to-1,0.8592238715157089,0.058373309152203685,0.9485659502006586,-0.2272903875821512,0.9485659502006586,-0.2272903875821512,0.8592238715157089,0.058373309152203685
188,Matrix A,CacheFollower,2.0,0.5369251655038476,0.5412587004327659,0.49613001163776593,2-to-1,0.5174045193373531,0.2285530884056102,0.20399255841700092,-0.06398691534119015,0.14039709356982455,-0.05777681421939512,0.5174045193373531,0.2285530884056102
189,Matrix B,CacheFollower,1.0,0.555442435921554,0.5598346476706788,0.4514209224421201,4-to-1,0.3150344852304856,-0.08600872848035382,0.18561211544316653,-0.0300453475945661,0.14039754336618426,-0.08343542972062977,0.3150344852304856,-0.08600872848035382
190,Matrix B,WebServer,2.0,0.6224102471231658,0.6633643568181735,0.5074515225074,4-to-1,0.8017174758825873,0.37913815579009097,0.15528260763425786,-0.040283855741005396,0.08216915562054013,0.06604272121283351,0.8017174758825873,0.37913815579009097
191,Matrix C,WebServer,1.0,0.3017955243982935,0.3351966339165286,0.13023920230235034,1-to-1,0.2398039857373914,0.08993908491236524,0.1014153250293177,0.008953817011197485,0.1014153250293177,0.008953817011197485,0.2398039857373914,0.08993908491236524
